"date","year","month","day","8317001"
1979-03-27,1979,3,27,0
1979-03-28,1979,3,28,4.736578e-05
1979-03-29,1979,3,29,0
1979-03-30,1979,3,30,0
1979-03-31,1979,3,31,0
1979-04-01,1979,4,1,0
1979-04-02,1979,4,2,0.33597588
1979-04-03,1979,4,3,0.00010861629
1979-04-04,1979,4,4,0
1979-04-05,1979,4,5,0
1979-04-06,1979,4,6,0
1979-04-07,1979,4,7,0
1979-04-08,1979,4,8,0
1979-04-09,1979,4,9,0
1979-04-10,1979,4,10,0
1979-04-11,1979,4,11,0
1979-04-12,1979,4,12,0
1979-04-13,1979,4,13,0
1979-04-14,1979,4,14,0
1979-04-15,1979,4,15,0
1979-04-16,1979,4,16,0
1979-04-17,1979,4,17,0
1979-04-18,1979,4,18,0
1979-04-19,1979,4,19,0
1979-04-20,1979,4,20,0
1979-04-21,1979,4,21,0
1979-04-22,1979,4,22,0
1979-04-23,1979,4,23,0
1979-04-24,1979,4,24,0
1979-04-25,1979,4,25,0
1979-04-26,1979,4,26,0
1979-04-27,1979,4,27,18.42337
1979-04-28,1979,4,28,11.187883
1979-04-29,1979,4,29,0
1979-04-30,1979,4,30,6.4968607
1979-05-01,1979,5,1,35.954373
1979-05-02,1979,5,2,8.2623315
1979-05-03,1979,5,3,0
1979-05-04,1979,5,4,0
1979-05-05,1979,5,5,0
1979-05-06,1979,5,6,0
1979-05-07,1979,5,7,0
1979-05-08,1979,5,8,0
1979-05-09,1979,5,9,10.701584
1979-05-10,1979,5,10,23.545596
1979-05-11,1979,5,11,0.00053368283
1979-05-12,1979,5,12,2.1994683
1979-05-13,1979,5,13,7.3940041
1979-05-14,1979,5,14,24.049575
1979-05-15,1979,5,15,24.764883
1979-05-16,1979,5,16,35.6687
1979-05-17,1979,5,17,26.420689
1979-05-18,1979,5,18,14.784419
1979-05-19,1979,5,19,10.890596
1979-05-20,1979,5,20,21.096549
1979-05-21,1979,5,21,9.0038773
1979-05-22,1979,5,22,5.9795005e-05
1979-05-23,1979,5,23,0
1979-05-24,1979,5,24,21.042232
1979-05-25,1979,5,25,0.079795446
1979-05-26,1979,5,26,14.492971
1979-05-27,1979,5,27,26.953873
1979-05-28,1979,5,28,2.3645299
1979-05-29,1979,5,29,0
1979-05-30,1979,5,30,0
1979-05-31,1979,5,31,0.092524196
1979-06-01,1979,6,1,24.329176
1979-06-02,1979,6,2,22.409258
1979-06-03,1979,6,3,4.8961668
1979-06-04,1979,6,4,0
1979-06-05,1979,6,5,0
1979-06-06,1979,6,6,0
1979-06-07,1979,6,7,0
1979-06-08,1979,6,8,0
1979-06-09,1979,6,9,0
1979-06-10,1979,6,10,0
1979-06-11,1979,6,11,0
1979-06-12,1979,6,12,0
1979-06-13,1979,6,13,0.087146724
1979-06-14,1979,6,14,0
1979-06-15,1979,6,15,0.31327114
1979-06-16,1979,6,16,0.00011929159
1979-06-17,1979,6,17,2.2109772
1979-06-18,1979,6,18,45.032723
1979-06-19,1979,6,19,0.092318473
1979-06-20,1979,6,20,0
1979-06-21,1979,6,21,0
1979-06-22,1979,6,22,20.795583
1979-06-23,1979,6,23,0.069301271
1979-06-24,1979,6,24,0.04601584
1979-06-25,1979,6,25,0
1979-06-26,1979,6,26,0
1979-06-27,1979,6,27,0
1979-06-28,1979,6,28,0
1979-06-29,1979,6,29,0
1979-06-30,1979,6,30,0
1979-07-01,1979,7,1,0
1979-07-02,1979,7,2,0
1979-07-03,1979,7,3,0
1979-07-04,1979,7,4,0
1979-07-05,1979,7,5,0
1979-07-06,1979,7,6,0
1979-07-07,1979,7,7,0
1979-07-08,1979,7,8,0
1979-07-09,1979,7,9,0
1979-07-10,1979,7,10,0
1979-07-11,1979,7,11,0.45560922
1979-07-12,1979,7,12,9.6036559
1979-07-13,1979,7,13,4.7239267
1979-07-14,1979,7,14,4.6706359
1979-07-15,1979,7,15,0
1979-07-16,1979,7,16,12.468531
1979-07-17,1979,7,17,18.654751
1979-07-18,1979,7,18,0
1979-07-19,1979,7,19,0
1979-07-20,1979,7,20,0.031171805
1979-07-21,1979,7,21,0
1979-07-22,1979,7,22,25.228161
1979-07-23,1979,7,23,44.673042
1979-07-24,1979,7,24,24.571698
1979-07-25,1979,7,25,50.678234
1979-07-26,1979,7,26,27.506569
1979-07-27,1979,7,27,88.801531
1979-07-28,1979,7,28,61.988499
1979-07-29,1979,7,29,60.103408
1979-07-30,1979,7,30,27.169801
1979-07-31,1979,7,31,24.469697
1979-08-01,1979,8,1,16.202493
1979-08-02,1979,8,2,3.2859029
1979-08-03,1979,8,3,44.954206
1979-08-04,1979,8,4,15.116196
1979-08-05,1979,8,5,54.46623
1979-08-06,1979,8,6,9.2392003
1979-08-07,1979,8,7,1.2895835
1979-08-08,1979,8,8,7.9630273
1979-08-09,1979,8,9,1.173864
1979-08-10,1979,8,10,0
1979-08-11,1979,8,11,0
1979-08-12,1979,8,12,0
1979-08-13,1979,8,13,0
1979-08-14,1979,8,14,0
1979-08-15,1979,8,15,0
1979-08-16,1979,8,16,0
1979-08-17,1979,8,17,0.18258934
1979-08-18,1979,8,18,0
1979-08-19,1979,8,19,2.5813645
1979-08-20,1979,8,20,52.338623
1979-08-21,1979,8,21,10.486564
1979-08-22,1979,8,22,16.187173
1979-08-23,1979,8,23,54.019902
1979-08-24,1979,8,24,41.785651
1979-08-25,1979,8,25,28.19768
1979-08-26,1979,8,26,30.453626
1979-08-27,1979,8,27,7.7648681
1979-08-28,1979,8,28,0
1979-08-29,1979,8,29,75.902683
1979-08-30,1979,8,30,27.252953
1979-08-31,1979,8,31,18.628217
1979-09-01,1979,9,1,15.034033
1979-09-02,1979,9,2,8.6445659
1979-09-03,1979,9,3,0
1979-09-04,1979,9,4,0
1979-09-05,1979,9,5,0
1979-09-06,1979,9,6,0
1979-09-07,1979,9,7,0
1979-09-08,1979,9,8,0
1979-09-09,1979,9,9,8.7326268
1979-09-10,1979,9,10,4.0482637
1979-09-11,1979,9,11,0.0683918
1979-09-12,1979,9,12,0.088583121
1979-09-13,1979,9,13,21.13284
1979-09-14,1979,9,14,12.635072
1979-09-15,1979,9,15,0.099421046
1979-09-16,1979,9,16,0
1979-09-17,1979,9,17,0
1979-09-18,1979,9,18,3.0844354
1979-09-19,1979,9,19,18.852452
1979-09-20,1979,9,20,7.4082656
1979-09-21,1979,9,21,27.912151
1979-09-22,1979,9,22,69.445373
1979-09-23,1979,9,23,13.444072
1979-09-24,1979,9,24,3.5046052
1979-09-25,1979,9,25,17.179782
1979-09-26,1979,9,26,3.1295175
1979-09-27,1979,9,27,8.1022359
1979-09-28,1979,9,28,0.1336963
1979-09-29,1979,9,29,0.39419241
1979-09-30,1979,9,30,8.1342528
1979-10-01,1979,10,1,1.5688779
1979-10-02,1979,10,2,0.085158219
1979-10-03,1979,10,3,4.397324
1979-10-04,1979,10,4,1.5673542
1979-10-05,1979,10,5,0
1979-10-06,1979,10,6,0
1979-10-07,1979,10,7,0
1979-10-08,1979,10,8,0
1979-10-09,1979,10,9,0
1979-10-10,1979,10,10,0
1979-10-11,1979,10,11,0
1979-10-12,1979,10,12,0
1979-10-13,1979,10,13,0
1979-10-14,1979,10,14,0
1979-10-15,1979,10,15,0
1979-10-16,1979,10,16,0
1979-10-17,1979,10,17,0
1979-10-18,1979,10,18,0
1979-10-19,1979,10,19,1.0086711
1979-10-20,1979,10,20,8.1015649
1979-10-21,1979,10,21,11.221472
1979-10-22,1979,10,22,1.4211571
1979-10-23,1979,10,23,18.270659
1979-10-24,1979,10,24,0.42679809
1979-10-25,1979,10,25,0
1979-10-26,1979,10,26,28.945083
1979-10-27,1979,10,27,0.0013673166
1979-10-28,1979,10,28,12.862501
1979-10-29,1979,10,29,15.99998
1979-10-30,1979,10,30,19.19617
1979-10-31,1979,10,31,3.0658234
1979-11-01,1979,11,1,1.3025214
1979-11-02,1979,11,2,0
1979-11-03,1979,11,3,0
1979-11-04,1979,11,4,0
1979-11-05,1979,11,5,2.4048127
1979-11-06,1979,11,6,30.332333
1979-11-07,1979,11,7,0
1979-11-08,1979,11,8,0
1979-11-09,1979,11,9,0
1979-11-10,1979,11,10,0
1979-11-11,1979,11,11,41.755474
1979-11-12,1979,11,12,10.182182
1979-11-13,1979,11,13,0
1979-11-14,1979,11,14,0
1979-11-15,1979,11,15,5.230081
1979-11-16,1979,11,16,12.339167
1979-11-17,1979,11,17,20.016518
1979-11-18,1979,11,18,14.867993
1979-11-19,1979,11,19,16.472011
1979-11-20,1979,11,20,12.174525
1979-11-21,1979,11,21,9.9436534
1979-11-22,1979,11,22,0
1979-11-23,1979,11,23,0
1979-11-24,1979,11,24,0
1979-11-25,1979,11,25,0
1979-11-26,1979,11,26,0
1979-11-27,1979,11,27,0
1979-11-28,1979,11,28,1.7839454
1979-11-29,1979,11,29,10.832335
1979-11-30,1979,11,30,1.6923772e-18
1979-12-01,1979,12,1,0
1979-12-02,1979,12,2,1.3431629
1979-12-03,1979,12,3,8.4846411
1979-12-04,1979,12,4,10.927205
1979-12-05,1979,12,5,28.537609
1979-12-06,1979,12,6,18.56305
1979-12-07,1979,12,7,3.4136431
1979-12-08,1979,12,8,0
1979-12-09,1979,12,9,0
1979-12-10,1979,12,10,36.494548
1979-12-11,1979,12,11,27.872282
1979-12-12,1979,12,12,0.0019530264
1979-12-13,1979,12,13,0
1979-12-14,1979,12,14,0
1979-12-15,1979,12,15,0
1979-12-16,1979,12,16,0
1979-12-17,1979,12,17,0
1979-12-18,1979,12,18,0
1979-12-19,1979,12,19,0.51242743
1979-12-20,1979,12,20,0.006162135
1979-12-21,1979,12,21,0.069752624
1979-12-22,1979,12,22,0.01814033
1979-12-23,1979,12,23,0
1979-12-24,1979,12,24,0
1979-12-25,1979,12,25,0
1979-12-26,1979,12,26,0
1979-12-27,1979,12,27,0
1979-12-28,1979,12,28,0
1979-12-29,1979,12,29,0
1979-12-30,1979,12,30,0
1979-12-31,1979,12,31,0
1980-01-01,1980,1,1,0
1980-01-02,1980,1,2,0
1980-01-03,1980,1,3,0
1980-01-04,1980,1,4,0
1980-01-05,1980,1,5,0
1980-01-06,1980,1,6,0
1980-01-07,1980,1,7,0
1980-01-08,1980,1,8,0
1980-01-09,1980,1,9,0
1980-01-10,1980,1,10,0
1980-01-11,1980,1,11,0
1980-01-12,1980,1,12,0.052228279
1980-01-13,1980,1,13,0
1980-01-14,1980,1,14,0
1980-01-15,1980,1,15,0
1980-01-16,1980,1,16,0
1980-01-17,1980,1,17,0
1980-01-18,1980,1,18,0
1980-01-19,1980,1,19,0
1980-01-20,1980,1,20,0
1980-01-21,1980,1,21,0
1980-01-22,1980,1,22,0
1980-01-23,1980,1,23,0
1980-01-24,1980,1,24,0
1980-01-25,1980,1,25,0.035354612
1980-01-26,1980,1,26,0
1980-01-27,1980,1,27,0
1980-01-28,1980,1,28,0
1980-01-29,1980,1,29,0
1980-01-30,1980,1,30,0
1980-01-31,1980,1,31,0
1980-02-01,1980,2,1,0.0024529861
1980-02-02,1980,2,2,0.00034210407
1980-02-03,1980,2,3,0
1980-02-04,1980,2,4,0
1980-02-05,1980,2,5,6.4004333
1980-02-06,1980,2,6,10.949343
1980-02-07,1980,2,7,3.647448
1980-02-08,1980,2,8,31.964516
1980-02-09,1980,2,9,3.0046353
1980-02-10,1980,2,10,36.759026
1980-02-11,1980,2,11,35.288826
1980-02-12,1980,2,12,0.0035356512
1980-02-13,1980,2,13,0
1980-02-14,1980,2,14,0.00032100605
1980-02-15,1980,2,15,0
1980-02-16,1980,2,16,0
1980-02-17,1980,2,17,0
1980-02-18,1980,2,18,0
1980-02-19,1980,2,19,0
1980-02-20,1980,2,20,1.8167493
1980-02-21,1980,2,21,0.067296262
1980-02-22,1980,2,22,1.7455227
1980-02-23,1980,2,23,0.0042480847
1980-02-24,1980,2,24,0
1980-02-25,1980,2,25,3.1920831
1980-02-26,1980,2,26,3.8284627
1980-02-27,1980,2,27,22.569166
1980-02-28,1980,2,28,84.679139
1980-02-29,1980,2,29,2.0222481
1980-03-01,1980,3,1,0
1980-03-02,1980,3,2,0
1980-03-03,1980,3,3,5.3316989
1980-03-04,1980,3,4,10.013409
1980-03-05,1980,3,5,5.0698937
1980-03-06,1980,3,6,0
1980-03-07,1980,3,7,0
1980-03-08,1980,3,8,0
1980-03-09,1980,3,9,0
1980-03-10,1980,3,10,0
1980-03-11,1980,3,11,0
1980-03-12,1980,3,12,0
1980-03-13,1980,3,13,0.1689808
1980-03-14,1980,3,14,0
1980-03-15,1980,3,15,0
1980-03-16,1980,3,16,0
1980-03-17,1980,3,17,0
1980-03-18,1980,3,18,0
1980-03-19,1980,3,19,0
1980-03-20,1980,3,20,0
1980-03-21,1980,3,21,15.31278
1980-03-22,1980,3,22,0
1980-03-23,1980,3,23,0
1980-03-24,1980,3,24,0
1980-03-25,1980,3,25,0.40513669
1980-03-26,1980,3,26,5.0618024
1980-03-27,1980,3,27,0.00024279052
1980-03-28,1980,3,28,0
1980-03-29,1980,3,29,0
1980-03-30,1980,3,30,0
1980-03-31,1980,3,31,0
1980-04-01,1980,4,1,0
1980-04-02,1980,4,2,32.30686
1980-04-03,1980,4,3,7.581832
1980-04-04,1980,4,4,0
1980-04-05,1980,4,5,0
1980-04-06,1980,4,6,0
1980-04-07,1980,4,7,19.469508
1980-04-08,1980,4,8,43.371898
1980-04-09,1980,4,9,52.358856
1980-04-10,1980,4,10,32.048148
1980-04-11,1980,4,11,9.0844599
1980-04-12,1980,4,12,6.0318021
1980-04-13,1980,4,13,0.00048744061
1980-04-14,1980,4,14,0
1980-04-15,1980,4,15,0
1980-04-16,1980,4,16,36.303829
1980-04-17,1980,4,17,0.010782899
1980-04-18,1980,4,18,0
1980-04-19,1980,4,19,1.5556864
1980-04-20,1980,4,20,0
1980-04-21,1980,4,21,7.7976873
1980-04-22,1980,4,22,35.594559
1980-04-23,1980,4,23,35.301822
1980-04-24,1980,4,24,6.5067742
1980-04-25,1980,4,25,8.8473253
1980-04-26,1980,4,26,7.8586201
1980-04-27,1980,4,27,13.665458
1980-04-28,1980,4,28,0
1980-04-29,1980,4,29,0
1980-04-30,1980,4,30,0
1980-05-01,1980,5,1,0
1980-05-02,1980,5,2,0
1980-05-03,1980,5,3,1.8117697
1980-05-04,1980,5,4,14.544996
1980-05-05,1980,5,5,0.020231185
1980-05-06,1980,5,6,10.753802
1980-05-07,1980,5,7,0
1980-05-08,1980,5,8,33.237076
1980-05-09,1980,5,9,60.837302
1980-05-10,1980,5,10,40.315239
1980-05-11,1980,5,11,91.645432
1980-05-12,1980,5,12,67.794863
1980-05-13,1980,5,13,65.233825
1980-05-14,1980,5,14,7.0401845
1980-05-15,1980,5,15,0
1980-05-16,1980,5,16,0
1980-05-17,1980,5,17,1.2660161
1980-05-18,1980,5,18,14.836065
1980-05-19,1980,5,19,28.960623
1980-05-20,1980,5,20,36.968007
1980-05-21,1980,5,21,23.918349
1980-05-22,1980,5,22,38.892812
1980-05-23,1980,5,23,17.28842
1980-05-24,1980,5,24,0
1980-05-25,1980,5,25,0
1980-05-26,1980,5,26,46.255585
1980-05-27,1980,5,27,23.45464
1980-05-28,1980,5,28,16.994299
1980-05-29,1980,5,29,46.302114
1980-05-30,1980,5,30,27.580571
1980-05-31,1980,5,31,0.72171283
1980-06-01,1980,6,1,0
1980-06-02,1980,6,2,0
1980-06-03,1980,6,3,0.0051423403
1980-06-04,1980,6,4,19.413008
1980-06-05,1980,6,5,9.5582889
1980-06-06,1980,6,6,0.57160764
1980-06-07,1980,6,7,14.115524
1980-06-08,1980,6,8,19.991897
1980-06-09,1980,6,9,0
1980-06-10,1980,6,10,0.086766116
1980-06-11,1980,6,11,0
1980-06-12,1980,6,12,0
1980-06-13,1980,6,13,0
1980-06-14,1980,6,14,29.589272
1980-06-15,1980,6,15,35.457105
1980-06-16,1980,6,16,19.630593
1980-06-17,1980,6,17,40.324792
1980-06-18,1980,6,18,0.48095442
1980-06-19,1980,6,19,0
1980-06-20,1980,6,20,1.8669516
1980-06-21,1980,6,21,0.92325423
1980-06-22,1980,6,22,50.398414
1980-06-23,1980,6,23,10.661036
1980-06-24,1980,6,24,18.033586
1980-06-25,1980,6,25,0
1980-06-26,1980,6,26,67.124886
1980-06-27,1980,6,27,77.064222
1980-06-28,1980,6,28,6.1908916
1980-06-29,1980,6,29,0
1980-06-30,1980,6,30,0
1980-07-01,1980,7,1,0
1980-07-02,1980,7,2,0
1980-07-03,1980,7,3,0
1980-07-04,1980,7,4,0
1980-07-05,1980,7,5,0
1980-07-06,1980,7,6,3.1686174
1980-07-07,1980,7,7,2.5399265
1980-07-08,1980,7,8,0
1980-07-09,1980,7,9,0
1980-07-10,1980,7,10,0
1980-07-11,1980,7,11,0
1980-07-12,1980,7,12,60.372605
1980-07-13,1980,7,13,10.463408
1980-07-14,1980,7,14,0
1980-07-15,1980,7,15,0
1980-07-16,1980,7,16,0
1980-07-17,1980,7,17,47.73427
1980-07-18,1980,7,18,28.428713
1980-07-19,1980,7,19,11.436675
1980-07-20,1980,7,20,39.59144
1980-07-21,1980,7,21,6.2540822
1980-07-22,1980,7,22,0
1980-07-23,1980,7,23,0
1980-07-24,1980,7,24,5.6649436
1980-07-25,1980,7,25,12.994998
1980-07-26,1980,7,26,19.238169
1980-07-27,1980,7,27,38.980807
1980-07-28,1980,7,28,9.6572274
1980-07-29,1980,7,29,0
1980-07-30,1980,7,30,1.6580575
1980-07-31,1980,7,31,0.003580837
1980-08-01,1980,8,1,0
1980-08-02,1980,8,2,5.2537398
1980-08-03,1980,8,3,7.2873934
1980-08-04,1980,8,4,0.19677556
1980-08-05,1980,8,5,38.026371
1980-08-06,1980,8,6,33.002769
1980-08-07,1980,8,7,51.439339
1980-08-08,1980,8,8,42.726925
1980-08-09,1980,8,9,20.72071
1980-08-10,1980,8,10,0
1980-08-11,1980,8,11,0
1980-08-12,1980,8,12,0
1980-08-13,1980,8,13,0
1980-08-14,1980,8,14,21.706301
1980-08-15,1980,8,15,27.327204
1980-08-16,1980,8,16,0.022902631
1980-08-17,1980,8,17,4.0453047
1980-08-18,1980,8,18,6.2901667
1980-08-19,1980,8,19,16.675868
1980-08-20,1980,8,20,16.734507
1980-08-21,1980,8,21,0
1980-08-22,1980,8,22,0
1980-08-23,1980,8,23,0
1980-08-24,1980,8,24,0.010803134
1980-08-25,1980,8,25,0
1980-08-26,1980,8,26,0
1980-08-27,1980,8,27,0
1980-08-28,1980,8,28,0
1980-08-29,1980,8,29,6.0857748
1980-08-30,1980,8,30,10.44051
1980-08-31,1980,8,31,0
1980-09-01,1980,9,1,0
1980-09-02,1980,9,2,0
1980-09-03,1980,9,3,0
1980-09-04,1980,9,4,0
1980-09-05,1980,9,5,0
1980-09-06,1980,9,6,21.708803
1980-09-07,1980,9,7,6.751256
1980-09-08,1980,9,8,0
1980-09-09,1980,9,9,0
1980-09-10,1980,9,10,0
1980-09-11,1980,9,11,0
1980-09-12,1980,9,12,0.69178651
1980-09-13,1980,9,13,2.5108652
1980-09-14,1980,9,14,0
1980-09-15,1980,9,15,0
1980-09-16,1980,9,16,0
1980-09-17,1980,9,17,11.825156
1980-09-18,1980,9,18,0
1980-09-19,1980,9,19,0
1980-09-20,1980,9,20,0
1980-09-21,1980,9,21,0
1980-09-22,1980,9,22,0
1980-09-23,1980,9,23,0
1980-09-24,1980,9,24,0
1980-09-25,1980,9,25,4.8382195
1980-09-26,1980,9,26,6.2527353
1980-09-27,1980,9,27,0
1980-09-28,1980,9,28,23.658907
1980-09-29,1980,9,29,17.987859
1980-09-30,1980,9,30,0.61921191
1980-10-01,1980,10,1,0
1980-10-02,1980,10,2,0
1980-10-03,1980,10,3,0
1980-10-04,1980,10,4,0
1980-10-05,1980,10,5,0
1980-10-06,1980,10,6,0.47086546
1980-10-07,1980,10,7,0
1980-10-08,1980,10,8,0
1980-10-09,1980,10,9,0.027857982
1980-10-10,1980,10,10,0
1980-10-11,1980,10,11,0
1980-10-12,1980,10,12,0
1980-10-13,1980,10,13,0
1980-10-14,1980,10,14,0
1980-10-15,1980,10,15,0
1980-10-16,1980,10,16,0
1980-10-17,1980,10,17,0
1980-10-18,1980,10,18,0
1980-10-19,1980,10,19,0
1980-10-20,1980,10,20,1.0306242
1980-10-21,1980,10,21,0.007513529
1980-10-22,1980,10,22,1.8607554
1980-10-23,1980,10,23,1.1625729e-05
1980-10-24,1980,10,24,0
1980-10-25,1980,10,25,0
1980-10-26,1980,10,26,0
1980-10-27,1980,10,27,0
1980-10-28,1980,10,28,0.12703149
1980-10-29,1980,10,29,0
1980-10-30,1980,10,30,0
1980-10-31,1980,10,31,0
1980-11-01,1980,11,1,0
1980-11-02,1980,11,2,25.201153
1980-11-03,1980,11,3,0
1980-11-04,1980,11,4,0.52009462
1980-11-05,1980,11,5,15.919246
1980-11-06,1980,11,6,44.231738
1980-11-07,1980,11,7,2.5118034
1980-11-08,1980,11,8,0
1980-11-09,1980,11,9,1.0049934
1980-11-10,1980,11,10,0
1980-11-11,1980,11,11,0
1980-11-12,1980,11,12,0
1980-11-13,1980,11,13,0
1980-11-14,1980,11,14,0
1980-11-15,1980,11,15,0.00061376567
1980-11-16,1980,11,16,0
1980-11-17,1980,11,17,0
1980-11-18,1980,11,18,8.341859
1980-11-19,1980,11,19,12.448722
1980-11-20,1980,11,20,1.1232237
1980-11-21,1980,11,21,2.350799
1980-11-22,1980,11,22,0
1980-11-23,1980,11,23,0
1980-11-24,1980,11,24,0
1980-11-25,1980,11,25,0
1980-11-26,1980,11,26,0
1980-11-27,1980,11,27,0.22519466
1980-11-28,1980,11,28,0
1980-11-29,1980,11,29,0
1980-11-30,1980,11,30,0
1980-12-01,1980,12,1,0
1980-12-02,1980,12,2,0
1980-12-03,1980,12,3,0
1980-12-04,1980,12,4,0.0063765827
1980-12-05,1980,12,5,0
1980-12-06,1980,12,6,0
1980-12-07,1980,12,7,0
1980-12-08,1980,12,8,0
1980-12-09,1980,12,9,2.3941673
1980-12-10,1980,12,10,0
1980-12-11,1980,12,11,0
1980-12-12,1980,12,12,21.258574
1980-12-13,1980,12,13,0.0023062625
1980-12-14,1980,12,14,0
1980-12-15,1980,12,15,0
1980-12-16,1980,12,16,3.6396542
1980-12-17,1980,12,17,3.1468668
1980-12-18,1980,12,18,6.4299918
1980-12-19,1980,12,19,0
1980-12-20,1980,12,20,0
1980-12-21,1980,12,21,0
1980-12-22,1980,12,22,0
1980-12-23,1980,12,23,0.00050902187
1980-12-24,1980,12,24,0
1980-12-25,1980,12,25,0
1980-12-26,1980,12,26,0
1980-12-27,1980,12,27,0
1980-12-28,1980,12,28,0.0025556615
1980-12-29,1980,12,29,47.709006
1980-12-30,1980,12,30,24.219917
1980-12-31,1980,12,31,3.2454946
1981-01-01,1981,1,1,0
1981-01-02,1981,1,2,0
1981-01-03,1981,1,3,0
1981-01-04,1981,1,4,0
1981-01-05,1981,1,5,0.58995722
1981-01-06,1981,1,6,0
1981-01-07,1981,1,7,0
1981-01-08,1981,1,8,0
1981-01-09,1981,1,9,0
1981-01-10,1981,1,10,0.14227599
1981-01-11,1981,1,11,0
1981-01-12,1981,1,12,0
1981-01-13,1981,1,13,0
1981-01-14,1981,1,14,1.6120435
1981-01-15,1981,1,15,0
1981-01-16,1981,1,16,0.0026402505
1981-01-17,1981,1,17,42.877243
1981-01-18,1981,1,18,69.497311
1981-01-19,1981,1,19,61.100867
1981-01-20,1981,1,20,1.264545
1981-01-21,1981,1,21,0
1981-01-22,1981,1,22,7.5874905
1981-01-23,1981,1,23,6.8070845
1981-01-24,1981,1,24,11.575348
1981-01-25,1981,1,25,7.2851664
1981-01-26,1981,1,26,6.3670992
1981-01-27,1981,1,27,0.99732908
1981-01-28,1981,1,28,0
1981-01-29,1981,1,29,0
1981-01-30,1981,1,30,0
1981-01-31,1981,1,31,0
1981-02-01,1981,2,1,0
1981-02-02,1981,2,2,0.011747316
1981-02-03,1981,2,3,0
1981-02-04,1981,2,4,0
1981-02-05,1981,2,5,0
1981-02-06,1981,2,6,10.0532
1981-02-07,1981,2,7,1.295834
1981-02-08,1981,2,8,0
1981-02-09,1981,2,9,0.00038637812
1981-02-10,1981,2,10,0
1981-02-11,1981,2,11,0.045376948
1981-02-12,1981,2,12,11.659564
1981-02-13,1981,2,13,0
1981-02-14,1981,2,14,0
1981-02-15,1981,2,15,0
1981-02-16,1981,2,16,0
1981-02-17,1981,2,17,0
1981-02-18,1981,2,18,0
1981-02-19,1981,2,19,0
1981-02-20,1981,2,20,0
1981-02-21,1981,2,21,0
1981-02-22,1981,2,22,0
1981-02-23,1981,2,23,0
1981-02-24,1981,2,24,0.0093271557
1981-02-25,1981,2,25,0
1981-02-26,1981,2,26,0.00081143196
1981-02-27,1981,2,27,0
1981-02-28,1981,2,28,0
1981-03-01,1981,3,1,0
1981-03-02,1981,3,2,0
1981-03-03,1981,3,3,0
